텃밭아이디,운영주체,텃밭명,시도코드,시도명,시군구코드,시군구명,주소,실제전체면적,실제분양면적,홈페이지,모집기간,부대시설,신청방법,분양가격,위도좌표,경도좌표,등록일자,수정일자
"257","개인","원당역 주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구  성사1동"," "," "," "," "," "," "," ","37.656491122","126.839381097","20151026",20151026
"258","개인","고양동 살림꾼 주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 벽제동 103 "," "," "," "," "," "," "," ","37.7164510346575","126.910846897839","20151026",20151026
"259","개인","선유동주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 선유동 103-11"," "," "," "," "," "," "," ","37.694417252978","126.915088903041","20151026",20151026
"260","개인","돌풍주말농장","9","경기도","95","고양시 일산서구","고양시 일산서구 덕이동 551"," "," "," "," "," "," "," ","37.6950987864359","126.746060405615","20151026",20151026
"261","개인"," 하나로주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 대장동 567-3"," "," "," "," "," "," "," ","37.6332081751108","126.815184169458","20151026",20151026
"262","개인","하우스프레 관광영농조합법인","9","경기도","93","고양시 덕양구","고양시 덕양구 서삼릉길 120"," "," "," "," "," "," "," ","37.6633636243899","126.859919212623","20151026",20151026
"263","개인","푸른꽃화원 주말농장","9","경기도","93","고양시 덕양구","고양시 덕양구 화전동 529"," "," "," "," "," "," "," ","37.6071529012414","126.866593714678","20151026",20151026
"264","개인","화정주말농장","9","경기도","93","고양시 덕양구","덕양구 대장동 561-4"," "," "," "," "," "," "," ","37.6342400487484","126.823627155847","20151026",20151026
"605","지자체/주말농장","성포주말농장","9","경기도","116","안산시 상록구","경기도 안산시 상록구 이동  299-3","1,818㎡","33㎡"," "," ","수도시설,쉼터","전화연락,방문접수","100000","37.3148256850843","126.850057404849","20160119",20170112
"602","지자체/주말농장","은성주말농장","9","경기도","116","안산시 상록구","경기도 안산시 상록구 장상동 109","2,314㎡","33㎡"," "," ","주차장,화장실","전화연락,방문접수","140000","37.3543327811693","126.869230399615","20160119",20170112
"606","지자체/주말농장","팝콘주말농장","9","경기도","116","안산시 상록구","경기도 군포시 부곡동 129-3","2,565㎡","26㎡"," "," ","주차장,화장실","전화연락,방문접수","120,000","37.336968534642764","126.93460873512396","20160119",20170112
"660","지자체/주말농장","공도텃밭농원","9","경기도","117","안성시","경기도 안성시 공도읍 275-17","6440","3700"," "," ","수도시설3, 화장실, 농기구무상
대여창고2, 쉼터1, 놀이기구
호박터널, 주차장","안성시 홈페이지","25천원","37.0035606247502","127.165258712298","20160119",20160112
"659","지자체/주말농장","현수동텃밭농원","9","경기도","117","안성시","경기도 안성시 현수동 168번지","7504","4000"," "," ","수도시설3,화장실, 농기구무상
대여 창고2, 쉼터2, 호박터널","안성시 홈페이지","25천원","36.9988282996852","127.284152849494","20160119",20160112
"609","개인","숲속의포도원 주말농장","9","경기도","118","안양시 동안구","경기도 안양시 동안구 관양동 산18-1","7000","14"," "," ","주차장","전화","80천원","37.4048009299527","126.973490420645","20160119",20160112
"610","개인","예술공원 주말농장","9","경기도","119","안양시 만안구","경기도 안양시 만안구 석수동 221-1","3500","13"," "," ","주차장,그늘막","전화","60천원","37.4199809537008","126.917884937055","20160119",20160112
"611","개인","유원주말농장","9","경기도","119","안양시 만안구","경기도 안양시 만안구 석수동 145-2","1600","30"," "," ","주차장,그늘막","전화","250천원","37.425200725614","126.915139898586","20160119",20160112
"612","개인","커뮤니티농장","9","경기도","119","안양시 만안구","경기도 안양시 만안구 박달동 378-2","1750","16"," "," ","주차장,그늘막
화장실","전화","60천원","37.3892727911834","126.88427886506","20160119",20160112
"647","지자체/주말농장","낙원농장","9","경기도","120","양주시","경기도 양주시 은남로 119번길 81-12","3300","3.3"," "," ","화장실,주차장","전화","12,000","37.899022894008866","127.00372472682593","20160119",20170113
"658","개인","남경수목원","9","경기도","120","양주시","경기도 양주시 삼숭로 66번길 9-29","3300","3.3"," "," ","화장실,주차장,휴게실","전화","25천원","37.802014830949695 ","127.10183939341785","20160119",20160112
"650","지자체/주말농장","노고산","9","경기도","120","양주시","경기도 양주시 일영로 502번길 108-33","2310","16"," "," ","화장실,주차장,휴게실,농기구보관함","전화","80,000","37.68962356874118","126.93194208873585","20160119",20170113
"656","지자체/주말농장","능모루들녁","9","경기도","120","양주시","경기도 양주시 일영로 375번길 147","3300","16"," "," "," ","전화","60,000","37.67570917867658","126.9156905174567","20160119",20170113
"654","지자체/주말농장","매내미농장","9","경기도","120","양주시","경기도 양주시 일영로 327번길 16","11570","3"," "," ","화장실,주차장,휴게실","전화","15,000","37.675146164444044","126.91970391752","20160119",20170113
"652","지자체/주말농장","방아다리","9","경기도","120","양주시","경기도 양주시 일영로 423-14","1500","3"," "," ","화장실,주차장,휴게실","전화","13,000","37.68270443658619","126.92098361316645","20160119",20170113
"657","지자체/주말농장","사랑방농원","9","경기도","120","양주시","경기도 양주시 일영로 638","2640","13.2"," "," ","화장실,주차장,휴게실,농기구보관함","전화","70,000","37.69941122059667","126.93098972193803","20160119",20170113
"644","지자체/주말농장","씨알농장","9","경기도","120","양주시","경기도 양주시 부흥로 1907번길 49-86","11570","3"," "," ","화장실,주차장,휴게실,농기구보관함","전화","10,000","37.796121145610215","127.06898206055373","20160119",20170113
"655","지자체/주말농장","양촌리","9","경기도","120","양주시","경기도 양주시 일영로 327번길 227-15","6600","3"," "," ","간이화장실, 주차장","전화","15,000","37.672472152508384","126.90985887989991","20160119",20170113
"651","지자체/주말농장","여울농장","9","경기도","120","양주시","경기도 양주시 일영로 502번길 52-57","4950","16"," "," ","화장실,주차장,휴게실,농기구보관함","전화","70,000","37.688177545213236","126.93047407368766","20160119",20170113
"653","지자체/주말농장","은아네농장","9","경기도","120","양주시","경기도 양주시 일영로 740번길 18-65","5500","13"," "," ","화장실,주차장,휴게실","전화","70,000","37.707840760496296","126.93748679856234","20160119",20170113
"645","지자체/주말농장","천보웰리스","9","경기도","120","양주시","경기도 양주시 원학로  184번길 142-38","1650","3"," "," ","화장실,주차장,휴게실,농기구보관함","전화","10,000","37.77123252414581","127.06971712172283","20160119",20170113
"649","지자체/주말농장","천생연분마을","9","경기도","120","양주시","경기도 양주시 일영로 502번길 105","6,270㎡","13.2㎡","www.ubfarmer.co.kr"," ","화장실,주차장,쉼터, 농기구보관함, 포토존, 키즈존","전화 및 이메일(syh@ubfarmer.co.kr)","140,000","37.69124075797073","126.93028980685615","20160119",20170330
"646","지자체/주말농장","한마음주말농장","9","경기도","120","양주시","경기도 양주시 고삼로 139","9907","16"," "," ","화장실,주차장","전화","40,000","37.797606194147235","127.09894938065946","20160119",20170113
"648","지자체/주말농장","홍정섭농원","9","경기도","120","양주시","경기도 양주시 광적로 101","6600","미정"," "," "," ","전화","협의","37.82758661427271","126.97954058279731","20160119",20170113
"583","민간단체","나눔텃밭","9","경기도","122","용인시 기흥구","경기도 용인시 기흥구 영덕동 1099","14975","14975"," "," ","주차장, 교육장, 화장실","이메일, 방문접수","10천원","37.2735315183378","127.087802843747","20160119",20160112
"582","지자체/주말농장","용인시민농장","9","경기도","124","용인시 처인구","경기도 용인시 처인구 마평동 573-8","13569","5648"," "," ","주차장, 화장실, 원두막","방문접수","10천원","37.2280351794168","127.215167204286","20160119",20160112
"643","지자체/주말농장","이천시 나눔텃밭","9","경기도","127","이천시","경기도 이천시 모가면 사실로 720","1650","16.5"," "," ","원두막, 퍼고라, 주차장, 화장실","방문, 메일","무료","37.175916569475426","127.44020687096132","20160119",20160112
"670","지자체/주말농장","부락산텃밭","9","경기도","129","평택시","경기도 평택시 장안동 94-1","3300","17"," "," ","농막화장실","전화","70,000","37.0553848110376","127.086810053551","20160119",20170112
"671","지자체/주말농장","전원주말농장","9","경기도","129","평택시","경기도 평택시 지산동 590-1","5000","17"," "," ","수도시설","전화","70,000","37.0874818608964","127.049036537986","20160119",20170112
"664","지자체/주말농장","동산주말농장","9","경기도","131","하남시","경기도 하남시 교산동  123-2","3300","16.5"," "," ","농기구보관함, 관수시설 등","방문 및 전화신청","80,000","37.5216995042632","127.203193639667","20160119",20170113
"663","민간단체","하남도시농사협동조합주말농장","9","경기도","131","하남시","경기도 하남시 교산동 174-2","2000","1600"," "," ","농기구보관함, 관수시설 등","선착순","60천원","37.5269264320888","127.206915387038","20160119",20160112
"630","개인","금당주말농장","9","경기도","132","화성시","경기도 화성시 마도면 금당리 74","1980","16.5"," "," ","수도,쉼터,화장실","전화","40천원","37.1922622690521","126.741125126691","20160119",20160112
"629","개인","비봉쌍학리주말농장","9","경기도","132","화성시","경기도 화성시 비봉면 쌍학리 812-4","3300","33"," "," ","수도,쉼터,화장실","전화","100천원","37.2225751715371","126.901061127842","20160119",20160112
"624","지자체/주말농장","새싹주말농장","9","경기도","132","화성시","경기도 화성시 진안동 219-1","1210","16.5"," "," ","수도,쉼터,화장실","전화","70,000","37.2197517635971","127.039970865183","20160119",20170112
"627","지자체/주말농장","우리주말농장","9","경기도","132","화성시","경기도 화성시 진안동 114","1980","16.5"," "," ","수도,쉼터","전화","100,000","37.2217910542843","127.037448795772","20160119",20170113
